Time,P,V,C
12-17-0-20,-2.6888303756713867,5.043956756591797,29.690841674804688
12-17-0-21,-2.3271913528442383,6.538459777832031,26.315017700195312
12-17-0-21,-1.9655523300170898,4.648349761962891,34.30915832519531
12-17-0-21,-1.6592283248901367,5.461540222167969,27.393409729003906
12-17-0-21,-1.2914857864379883,6.274726867675781,25.400733947753906
12-17-0-21,-0.9073400497436523,4.824176788330078,31.449081420898438
12-17-0-21,-0.5872812271118164,4.626373291015625,32.55091857910156
12-17-0-21,-0.24166488647460938,5.879119873046875,26.080589294433594
12-17-0-21,0.13408851623535156,5.615383148193359,29.573623657226562
12-17-0-21,0.485809326171875,5.329669952392578,28.589012145996094
12-17-0-21,0.828373908996582,6.120880126953125,25.799270629882812
12-17-0-21,1.1747541427612305,5.0659332275390625,30.933334350585938
12-17-0-21,1.509307861328125,5.483516693115234,29.010986328125
12-17-0-21,1.846151351928711,5.285713195800781,27.25274658203125
12-17-0-21,2.158961296081543,4.714286804199219,31.660072326660156
12-17-0-21,2.451552391052246,5.923076629638672,25.822708129882812
12-17-0-21,2.796788215637207,5.989009857177734,25.869598388671875
12-17-0-22,3.1336307525634766,3.7692298889160156,33.863739013671875
12-17-0-22,3.3308534622192383,3.7692298889160156,35.387542724609375
12-17-0-22,3.6123828887939453,4.978023529052734,29.47985076904297
12-17-0-22,3.9858474731445312,6.626373291015625,25.23663330078125
12-17-0-22,4.313535690307617,4.010990142822266,36.46593475341797
12-17-0-22,4.583620071411133,4.714286804199219,33.04322052001953
12-17-0-22,4.915884017944336,6.120880126953125,27.25274658203125
12-17-0-22,5.304988861083984,5.109889984130859,31.77729034423828
12-17-0-22,5.596437454223633,5.263736724853516,31.050552368164062
12-17-0-22,5.898565292358398,5.483516693115234,30.909889221191406
12-17-0-22,6.267070770263672,5.703296661376953,29.667396545410156
12-17-0-22,6.590181350708008,4.824176788330078,31.98828125
12-17-0-22,6.889638900756836,4.648349761962891,32.73846435546875
12-17-0-22,7.229915618896484,5.131866455078125,30.909889221191406
12-17-0-22,7.5331878662109375,5.395603179931641,31.47252655029297
12-17-0-22,7.890249252319336,5.637363433837891,30.183151245117188
12-17-0-23,8.248455047607422,5.8131866455078125,28.823440551757812
12-17-0-23,8.504043579101562,3.7692298889160156,37.333335876464844
12-17-0-23,8.80807876586914,5.901100158691406,27.79193878173828
12-17-0-23,9.156747817993164,6.1868133544921875,28.0029296875
12-17-0-23,9.463455200195312,2.582416534423828,42.5142822265625
12-17-0-23,9.66105842590332,2.7802200317382812,39.70109558105469
12-17-0-23,9.973869323730469,5.637363433837891,33.113555908203125
12-17-0-23,10.380903244018555,6.274726867675781,32.105491638183594
12-17-0-23,10.70096206665039,4.824176788330078,38.622711181640625
12-17-0-23,11.043525695800781,6.890110015869141,30.698898315429688
12-17-0-23,11.486419677734375,6.670330047607422,30.347251892089844
12-17-0-23,11.829366683959961,4.9340667724609375,35.45787811279297
12-17-0-23,12.145608901977539,5.923076629638672,30.136260986328125
12-17-0-23,-12.471389770507812,5.637363433837891,29.667396545410156
12-17-0-23,-12.150186538696289,5.263736724853516,30.72234344482422
12-17-0-23,-11.852636337280273,4.120880126953125,35.387542724609375
12-17-0-24,-11.514266967773438,6.032966613769531,27.885711669921875
12-17-0-24,-11.204508781433105,4.4945068359375,36.44248962402344
12-17-0-24,-10.858129501342773,5.0659332275390625,31.96483612060547
12-17-0-24,-10.499542236328125,5.351650238037109,31.77729034423828
12-17-0-24,-10.21725082397461,3.8571434020996094,38.153846740722656
12-17-0-24,-9.893758773803711,5.043956756591797,31.566299438476562
12-17-0-24,-9.5103759765625,6.604396820068359,29.854942321777344
12-17-0-24,-9.202143669128418,2.582416534423828,44.55384826660156
12-17-0-24,-8.932822227478027,5.549449920654297,30.76923370361328
12-17-0-24,-8.558976173400879,6.0549468994140625,30.698898315429688
12-17-0-24,-8.154611587524414,3.9890098571777344,39.372894287109375
12-17-0-24,-7.860876083374023,4.626373291015625,36.137725830078125
12-17-0-24,-7.499237060546875,6.824176788330078,31.120880126953125
12-17-0-24,-7.065117835998535,6.032966613769531,35.78607940673828
12-17-0-24,-6.714541912078857,5.923076629638672,34.356040954589844
12-17-0-24,-6.3319220542907715,6.956043243408203,27.25274658203125
12-17-0-25,-5.938620567321777,5.989009857177734,31.613189697265625
12-17-0-25,-5.6033034324646,4.626373291015625,35.57508850097656
12-17-0-25,-5.250057220458984,6.406593322753906,28.23736572265625
12-17-0-25,-4.951361656188965,5.131866455078125,33.840293884277344
12-17-0-25,-4.614900588989258,5.043956756591797,30.25347900390625
12-17-0-25,-4.286831855773926,5.461540222167969,30.347251892089844
12-17-0-25,-4.013313293457031,3.5054931640625,39.091575622558594
12-17-0-25,-3.7916765213012695,4.824176788330078,31.167762756347656
12-17-0-25,-3.4616994857788086,4.780220031738281,33.79340362548828
12-17-0-25,-3.0851831436157227,5.571430206298828,32.644691467285156
12-17-0-25,-2.8677425384521484,3.2857131958007812,42.81904602050781
12-17-0-25,-2.596895217895508,6.032966613769531,31.54285430908203
12-17-0-25,-2.1967267990112305,6.802196502685547,29.78461456298828
12-17-0-25,-1.830510139465332,4.230770111083984,39.06813049316406
12-17-0-25,-1.5512704849243164,5.835163116455078,33.46520233154297
12-17-0-25,-1.206416130065918,6.9340667724609375,29.26886749267578
12-17-0-26,-0.8211259841918945,4.208789825439453,36.137725830078125
12-17-0-26,-0.528533935546875,3.791210174560547,36.74725341796875
12-17-0-26,-0.2576866149902344,4.428569793701172,34.68424987792969
12-17-0-26,0.13942909240722656,5.879119873046875,31.425643920898438
12-17-0-26,0.4831390380859375,5.637363433837891,33.605857849121094
12-17-0-26,0.843632698059082,6.802196502685547,30.417579650878906
12-17-0-26,1.2296867370605469,5.527473449707031,35.92674255371094
12-17-0-26,1.590561866760254,6.384616851806641,30.79267120361328
12-17-0-26,1.9491491317749023,6.582416534423828,29.175094604492188
12-17-0-26,2.2749290466308594,4.296703338623047,38.106956481933594
12-17-0-26,2.5411996841430664,5.0,32.26959991455078
12-17-0-26,2.8761348724365234,5.417583465576172,30.581687927246094
12-17-0-26,3.220226287841797,4.362636566162109,33.98094940185547
12-17-0-26,3.3911266326904297,2.120880126953125,43.52234649658203
12-17-0-26,3.613527297973633,4.5604400634765625,34.402931213378906
12-17-0-26,3.9602890014648438,5.923076629638672,31.73040008544922
12-17-0-27,4.369611740112305,4.5604400634765625,39.630767822265625
12-17-0-27,4.652666091918945,5.417583465576172,36.55970764160156
12-17-0-27,5.024223327636719,7.021976470947266,29.76116943359375
12-17-0-27,5.47283935546875,5.901100158691406,36.27838897705078
12-17-0-27,5.820745468139648,4.4945068359375,37.333335876464844
12-17-0-27,6.169031143188477,6.582416534423828,29.128204345703125
12-17-0-27,6.565385818481445,5.351650238037109,34.168495178222656
12-17-0-27,6.906042098999023,5.109889984130859,33.72307586669922
12-17-0-27,7.251277923583984,6.384616851806641,29.22197723388672
12-17-0-27,7.602998733520508,5.0659332275390625,34.098167419433594
12-17-0-27,7.948234558105469,5.571430206298828,30.5113525390625
12-17-0-27,8.310253143310547,6.032966613769531,29.409523010253906
12-17-0-27,8.592927932739258,3.175823211669922,41.17802429199219
12-17-0-27,8.872549057006836,6.230770111083984,28.70623016357422
12-17-0-27,9.22884750366211,6.25274658203125,29.47985076904297
12-17-0-27,9.580949783325195,3.0,39.79486846923828
12-17-0-28,9.785037994384766,3.0879135131835938,38.904029846191406
12-17-0-28,10.090982437133789,5.461540222167969,33.863739013671875
12-17-0-28,10.496490478515625,5.769229888916016,31.425643920898438
12-17-0-28,10.80777359008789,5.351650238037109,38.17729187011719
12-17-0-28,11.135080337524414,5.461540222167969,34.332603454589844
12-17-0-28,11.564241409301758,7.219779968261719,29.057876586914062
12-17-0-28,11.909475326538086,5.615383148193359,37.23956298828125
12-17-0-28,12.237163543701172,4.472526550292969,34.68424987792969
12-17-0-28,-12.371061325073242,6.538459777832031,28.612457275390625
12-17-0-28,-12.030403137207031,6.120880126953125,32.879119873046875
12-17-0-28,-11.6901273727417,5.527473449707031,33.394874572753906
12-17-0-28,-11.329251289367676,5.901100158691406,30.347251892089844
12-17-0-28,-11.024833679199219,4.648349761962891,32.48058319091797
12-17-0-28,-10.679598808288574,5.879119873046875,30.628570556640625
12-17-0-28,-10.341230392456055,6.032966613769531,29.878387451171875
12-17-0-28,-10.089456558227539,3.5934066772460938,38.083518981933594
12-17-0-29,-9.793049812316895,6.120880126953125,28.635894775390625
12-17-0-29,-9.443236351013184,6.098899841308594,28.75311279296875
12-17-0-29,-9.132333755493164,1.9670333862304688,43.26446533203125
12-17-0-29,-8.968681335449219,3.0659332275390625,39.138458251953125
12-17-0-29,-8.690966606140137,5.461540222167969,34.613922119140625
12-17-0-29,-8.29384994506836,6.9340667724609375,29.315750122070312
12-17-0-29,-7.9573893547058105,5.043956756591797,39.27912139892578
12-17-0-29,-7.642672061920166,6.0549468994140625,34.52014923095703
12-17-0-29,-7.238307952880859,6.824176788330078,28.02637481689453
12-17-0-29,-6.873235702514648,4.714286804199219,38.57582092285156
12-17-0-29,-6.575684547424316,4.340660095214844,36.67692565917969
12-17-0-29,-6.254482269287109,6.3186798095703125,29.620513916015625
12-17-0-29,-5.892843723297119,5.351650238037109,35.645423889160156
12-17-0-29,-5.572403907775879,4.296703338623047,35.340660095214844
12-17-0-29,-5.264553070068359,5.835163116455078,31.28498077392578
12-17-0-29,-4.915121555328369,4.912086486816406,35.05934143066406
12-17-0-30,-4.566071510314941,5.879119873046875,31.660072326660156
12-17-0-30,-4.208247184753418,6.3186798095703125,29.409523010253906
12-17-0-30,-3.887044906616211,3.2417564392089844,40.19340515136719
12-17-0-30,-3.608186721801758,4.912086486816406,32.31648254394531
12-17-0-30,-3.2656211853027344,5.703296661376953,32.03516387939453
12-17-0-30,-2.900930404663086,3.923076629638672,38.130401611328125
12-17-0-30,-2.6934080123901367,2.956043243408203,42.373626708984375
12-17-0-30,-2.390134811401367,5.329669952392578,32.668128967285156
12-17-0-30,-1.9823379516601562,6.670330047607422,31.073989868164062
12-17-0-30,-1.6504535675048828,3.9450531005859375,42.30329895019531
12-17-0-30,-1.3170442581176758,5.901100158691406,33.20732879638672
12-17-0-30,-0.8844509124755859,6.978023529052734,30.605125427246094
12-17-0-30,-0.52166748046875,5.703296661376953,36.630035400390625
12-17-0-30,-0.19207286834716797,4.6923065185546875,36.44248962402344
12-17-0-30,0.20504283905029297,6.472526550292969,28.846885681152344
12-17-0-30,0.5571451187133789,5.549449920654297,33.418312072753906
12-17-0-31,0.8829250335693359,5.571430206298828,31.98828125
12-17-0-31,1.2495231628417969,5.571430206298828,30.53479766845703
12-17-0-31,1.561570167541504,5.043956756591797,34.70769500732422
12-17-0-31,1.9163427352905273,5.285713195800781,33.840293884277344
12-17-0-31,2.2795066833496094,5.6813201904296875,32.76190185546875
12-17-0-31,2.5434885025024414,4.142856597900391,37.80220031738281
12-17-0-31,2.900930404663086,5.549449920654297,31.144325256347656
12-17-0-31,3.2911806106567383,5.351650238037109,31.800735473632812
12-17-0-31,3.52655029296875,3.2197799682617188,42.93626403808594
12-17-0-31,3.7897682189941406,4.868133544921875,33.81684875488281
12-17-0-31,4.177347183227539,7.4395599365234375,28.354576110839844
12-17-0-31,4.56950569152832,4.362636566162109,39.865203857421875
12-17-0-31,4.861333847045898,5.923076629638672,33.863739013671875
12-17-0-31,5.230602264404297,7.219779968261719,27.53406524658203
12-17-0-31,5.618181228637695,4.846153259277344,35.71575164794922
12-17-0-31,5.924886703491211,5.615383148193359,31.636627197265625
12-17-0-32,6.209468841552734,5.923076629638672,29.667396545410156
12-17-0-32,6.586748123168945,4.648349761962891,35.29376983642578
12-17-0-32,6.902608871459961,5.637363433837891,31.378753662109375
12-17-0-32,7.182611465454102,5.0659332275390625,32.902565002441406
12-17-0-32,7.5270843505859375,5.483516693115234,30.605125427246094
12-17-0-32,7.826162338256836,4.4945068359375,33.25421142578125
12-17-0-32,8.169107437133789,5.527473449707031,31.097434997558594
12-17-0-32,8.518157958984375,5.571430206298828,31.02710723876953
12-17-0-32,8.781375885009766,3.8131866455078125,39.4901123046875
12-17-0-32,9.110971450805664,5.923076629638672,32.363372802734375
12-17-0-32,9.48748779296875,6.274726867675781,29.597068786621094
12-17-0-32,9.777408599853516,1.8131866455078125,44.97582244873047
12-17-0-32,10.036811828613281,5.263736724853516,32.832237243652344
12-17-0-32,10.397687911987305,7.087913513183594,29.948715209960938
12-17-0-32,10.803577423095703,5.461540222167969,37.45054626464844
12-17-0-32,11.091592788696289,5.923076629638672,34.30915832519531
12-17-0-33,11.4444580078125,6.736263275146484,28.870330810546875
12-17-0-33,11.853780746459961,5.109889984130859,33.79340362548828
12-17-0-33,12.132638931274414,5.175823211669922,34.989013671875
12-17-0-33,12.40119743347168,5.549449920654297,32.19926452636719
12-17-0-33,-12.23373031616211,5.989009857177734,29.128204345703125
12-17-0-33,-11.915961265563965,5.351650238037109,34.68424987792969
12-17-0-33,-11.620698928833008,4.428569793701172,35.69230651855469
12-17-0-33,-11.29797077178955,5.175823211669922,30.886444091796875
12-17-0-33,-10.990119934082031,4.340660095214844,35.73919677734375
12-17-0-33,-10.663195610046387,5.351650238037109,34.26226806640625
12-17-0-33,-10.337797164916992,5.923076629638672,29.47985076904297
12-17-0-33,-10.022315979003906,4.758243560791016,36.79413604736328
12-17-0-33,-9.721332550048828,6.1868133544921875,29.690841674804688
12-17-0-33,-9.34443473815918,5.74725341796875,29.22197723388672
12-17-0-33,-9.004539489746094,2.9340667724609375,39.04468536376953
12-17-0-33,-8.818760871887207,3.923076629638672,36.23149871826172
12-17-0-34,-8.516632080078125,5.175823211669922,33.582420349121094
12-17-0-34,-8.117227554321289,7.175823211669922,28.893775939941406
12-17-0-34,-7.807469367980957,3.703296661376953,41.857872009277344
12-17-0-34,-7.491607666015625,5.417583465576172,33.371429443359375
12-17-0-34,-7.104791164398193,6.604396820068359,29.831504821777344
12-17-0-34,-6.744678497314453,4.230770111083984,38.57582092285156
12-17-0-34,-6.4162278175354,5.395603179931641,35.24688720703125
12-17-0-34,-6.048104286193848,6.230770111083984,30.183151245117188
12-17-0-34,-5.6708245277404785,6.340660095214844,31.75384521484375
12-17-0-34,-5.3351263999938965,5.0659332275390625,36.02051544189453
12-17-0-34,-4.9608988761901855,6.626373291015625,28.331138610839844
12-17-0-34,-4.641603946685791,5.263736724853516,33.76996612548828
12-17-0-34,-4.292172431945801,4.846153259277344,32.73846435546875
12-17-0-34,-3.9579992294311523,5.109889984130859,31.941390991210938
12-17-0-34,-3.710421562194824,2.5164833068847656,41.834434509277344
12-17-0-35,-3.457503318786621,5.197803497314453,31.402198791503906
12-17-0-35,-3.1191349029541016,5.549449920654297,32.76190185546875
12-17-0-35,-2.7494850158691406,4.582416534423828,38.43516540527344
12-17-0-35,-2.5102996826171875,3.4395599365234375,41.5062255859375
12-17-0-35,-2.1551456451416016,5.74725341796875,32.363372802734375
12-17-0-35,-1.7282752990722656,6.0549468994140625,34.637359619140625
12-17-0-35,-1.4269094467163086,5.8131866455078125,36.419044494628906
12-17-0-35,-1.0667963027954102,6.824176788330078,30.698898315429688
12-17-0-35,-0.6231403350830078,6.164836883544922,32.05860900878906
12-17-0-35,-0.3007936477661133,5.417583465576172,34.77802276611328
12-17-0-35,0.00514984130859375,5.175823211669922,33.113555908203125
12-17-0-35,0.3854808807373047,5.395603179931641,31.54285430908203
12-17-0-35,0.6898984909057617,4.978023529052734,33.605857849121094
12-17-0-35,0.9874496459960938,3.8131866455078125,38.29450225830078
12-17-0-35,1.3406953811645508,5.395603179931641,31.824172973632812
12-17-0-35,1.6519794464111328,5.637363433837891,33.32453918457031
12-17-0-36,2.0056076049804688,5.923076629638672,32.363372802734375
12-17-0-36,2.378690719604492,5.637363433837891,31.894508361816406
12-17-0-36,2.660220146179199,4.0549468994140625,37.45054626464844
12-17-0-36,3.0165176391601562,6.230770111083984,30.98021697998047
12-17-0-36,3.404478073120117,6.758243560791016,30.01905059814453
12-17-0-36,3.669984817504883,2.8901100158691406,42.27985382080078
12-17-0-36,3.9499893188476562,5.989009857177734,30.605125427246094
12-17-0-36,4.318876266479492,6.758243560791016,28.143592834472656
12-17-0-36,4.670595169067383,3.7692298889160156,39.372894287109375
12-17-0-36,4.913213729858398,4.582416534423828,34.96556854248047
12-17-0-36,5.220302581787109,5.769229888916016,30.5113525390625
12-17-0-36,5.62962532043457,5.901100158691406,33.01978302001953
12-17-0-36,5.931753158569336,4.714286804199219,36.55970764160156
12-17-0-36,6.229305267333984,4.626373291015625,37.30989074707031
12-17-0-36,6.616884231567383,6.384616851806641,29.76116943359375
12-17-0-36,6.950675964355469,5.6813201904296875,33.72307586669922
12-17-0-37,7.280269622802734,4.824176788330078,36.606590270996094
12-17-0-37,7.651063919067383,5.923076629638672,30.886444091796875
12-17-0-37,7.970359802246094,4.758243560791016,35.78607940673828
12-17-0-37,8.31635856628418,4.824176788330078,33.25421142578125
12-17-0-37,8.679140090942383,5.417583465576172,33.81684875488281
12-17-0-37,8.943885803222656,3.8131866455078125,38.95091247558594
12-17-0-37,9.296367645263672,6.0549468994140625,30.79267120361328
12-17-0-37,9.680131912231445,6.538459777832031,30.95677947998047
12-17-0-37,9.958229064941406,3.0879135131835938,43.21758270263672
12-17-0-37,10.271038055419922,5.483516693115234,32.92601013183594
12-17-0-37,10.666627883911133,7.043956756591797,28.589012145996094
12-17-0-37,10.999275207519531,3.9890098571777344,39.79486846923828
12-17-0-37,11.291484832763672,6.406593322753906,31.308425903320312
12-17-0-37,11.649690628051758,7.109889984130859,27.79193878173828
12-17-0-37,12.031929016113281,4.714286804199219,36.419044494628906
12-17-0-37,12.32337760925293,5.175823211669922,33.81684875488281
12-17-0-38,-12.391660690307617,5.637363433837891,31.54285430908203
12-17-0-38,-12.024681091308594,5.923076629638672,30.04248809814453
12-17-0-38,-11.727130889892578,4.626373291015625,34.21538543701172
12-17-0-38,-11.427290916442871,5.219779968261719,33.06666564941406
12-17-0-38,-11.075188636779785,5.74725341796875,31.589744567871094
12-17-0-38,-10.770771026611328,5.483516693115234,31.308425903320312
12-17-0-38,-10.443083763122559,5.131866455078125,33.53553009033203
12-17-0-38,-10.105859756469727,4.9340667724609375,32.01171875
12-17-0-38,-9.851415634155273,3.0879135131835938,42.46739959716797
12-17-0-38,-9.576371192932129,5.989009857177734,29.550186157226562
12-17-0-38,-9.23342514038086,6.274726867675781,29.831504821777344
12-17-0-38,-8.874456405639648,3.3516502380371094,39.18534851074219
12-17-0-38,-8.668078422546387,3.4395599365234375,38.76336669921875
12-17-0-38,-8.359846115112305,5.0659332275390625,34.26226806640625
12-17-0-38,-7.9551005363464355,5.879119873046875,32.05860900878906
12-17-0-38,-7.6636528968811035,3.703296661376953,43.56922912597656
12-17-0-39,-7.3432135581970215,5.615383148193359,34.402931213378906
12-17-0-39,-6.932364463806152,7.461540222167969,27.95604705810547
12-17-0-39,-6.545547962188721,5.527473449707031,38.29450225830078
12-17-0-39,-6.1953535079956055,5.637363433837891,34.918678283691406
12-17-0-39,-5.778782367706299,6.120880126953125,31.660072326660156
12-17-0-39,-5.433547019958496,5.549449920654297,34.42637634277344
12-17-0-39,-5.094033718109131,5.109889984130859,34.121612548828125
12-17-0-39,-4.708743572235107,5.527473449707031,33.394874572753906
12-17-0-39,-4.37495231628418,5.923076629638672,31.54285430908203
12-17-0-39,-4.020942687988281,5.989009857177734,31.331871032714844
12-17-0-39,-3.656252861022949,4.912086486816406,35.012451171875
12-17-0-39,-3.3842601776123047,6.032966613769531,31.21465301513672
12-17-0-39,-3.035210609436035,6.340660095214844,29.47985076904297
12-17-0-39,-2.667849540710449,4.868133544921875,33.30110168457031
12-17-0-39,-2.4919891357421875,2.582416534423828,42.06886291503906
12-17-0-39,-2.287899971008301,4.406593322753906,33.347984313964844
12-17-0-40,-1.9892044067382812,6.1868133544921875,30.46446990966797
12-17-0-40,-1.5955219268798828,4.846153259277344,34.77802276611328
12-17-0-40,-1.3532848358154297,4.472526550292969,36.653480529785156
12-17-0-40,-1.0656518936157227,5.043956756591797,35.05934143066406
12-17-0-40,-0.6933317184448242,6.670330047607422,28.54212188720703
12-17-0-40,-0.3484783172607422,4.010990142822266,38.22417449951172
12-17-0-40,-0.041771888732910156,5.263736724853516,34.989013671875
12-17-0-40,0.2950716018676758,6.274726867675781,30.4879150390625
12-17-0-40,0.6666288375854492,5.219779968261719,34.30915832519531
12-17-0-40,1.0072860717773438,5.395603179931641,33.113555908203125
12-17-0-40,1.3387880325317383,5.6813201904296875,31.28498077392578
12-17-0-40,1.6767759323120117,4.406593322753906,36.72380828857422
12-17-0-40,2.0185775756835938,5.131866455078125,31.73040008544922
12-17-0-40,2.355039596557617,6.3186798095703125,29.99560546875
12-17-0-40,2.6689939498901367,4.142856597900391,40.638824462890625
12-17-0-40,2.95090389251709,5.549449920654297,31.636627197265625
12-17-0-41,3.3278017044067383,6.384616851806641,29.5032958984375
12-17-0-41,3.6840991973876953,4.516483306884766,36.606590270996094
12-17-0-41,3.8942928314208984,3.703296661376953,37.4974365234375
12-17-0-41,4.194896697998047,5.395603179931641,32.92601013183594
12-17-0-41,4.587434768676758,7.021976470947266,28.917213439941406
12-17-0-41,4.878881454467773,4.010990142822266,39.912086486816406
12-17-0-41,5.172998428344727,4.714286804199219,36.372161865234375
12-17-0-41,5.533111572265625,6.736263275146484,29.104759216308594
12-17-0-41,5.899709701538086,4.362636566162109,37.098899841308594
12-17-0-41,6.203365325927734,4.5604400634765625,35.48131561279297
12-17-0-41,6.5279998779296875,6.472526550292969,29.409523010253906
12-17-0-41,6.914434432983398,4.846153259277344,36.137725830078125
12-17-0-41,7.260051727294922,4.780220031738281,35.45787811279297
12-17-0-41,7.596895217895508,6.274726867675781,29.948715209960938
12-17-0-41,7.952430725097656,4.362636566162109,37.05201721191406
12-17-0-41,8.324750900268555,6.0549468994140625,32.996337890625
12-17-0-42,8.698596954345703,6.406593322753906,30.863006591796875
12-17-0-42,9.014457702636719,4.428569793701172,38.599266052246094
12-17-0-42,9.342527389526367,6.450550079345703,28.049819946289062
12-17-0-42,9.71866226196289,6.1868133544921875,30.839561462402344
12-17-0-42,10.017738342285156,3.417583465576172,39.32600402832031
12-17-0-42,10.21114730834961,4.9340667724609375,34.00439453125
12-17-0-42,10.509078979492188,5.351650238037109,32.03516387939453
12-17-0-42,10.907339096069336,6.164836883544922,31.003662109375
12-17-0-42,11.160638809204102,3.373626708984375,40.19340515136719
12-17-0-42,11.413938522338867,5.74725341796875,32.597801208496094
12-17-0-42,11.731708526611328,5.74725341796875,31.050552368164062
12-17-0-42,12.120050430297852,5.417583465576172,33.81684875488281
12-17-0-42,12.391660690307617,4.714286804199219,36.395606994628906
12-17-0-42,-12.335583686828613,5.461540222167969,32.832237243652344
12-17-0-42,-11.95181941986084,6.25274658203125,30.136260986328125
12-17-0-42,-11.61039924621582,5.461540222167969,33.5120849609375
12-17-0-43,-11.289196968078613,5.879119873046875,32.80879211425781
12-17-0-43,-10.935568809509277,5.923076629638672,30.95677947998047
12-17-0-43,-10.625810623168945,4.868133544921875,32.71501922607422
12-17-0-43,-10.30041217803955,5.395603179931641,31.917945861816406
12-17-0-43,-9.971199035644531,5.219779968261719,32.55091857910156
12-17-0-43,-9.736209869384766,2.670330047607422,41.365570068359375
12-17-0-43,-9.484054565429688,5.703296661376953,31.98828125
12-17-0-43,-9.148736953735352,5.395603179931641,32.71501922607422
12-17-0-43,-8.777942657470703,4.120880126953125,37.145790100097656
12-17-0-43,-8.566987037658691,4.5604400634765625,40.099632263183594
12-17-0-43,-8.24197006225586,5.989009857177734,32.879119873046875
12-17-0-43,-7.8208208084106445,6.1868133544921875,30.909889221191406
12-17-0-43,-7.532425403594971,4.0549468994140625,41.27179718017578
12-17-0-43,-7.231441020965576,5.263736724853516,33.582420349121094
12-17-0-43,-6.836995601654053,6.6923065185546875,29.22197723388672
12-17-0-43,-6.473449230194092,4.846153259277344,38.24761962890625
12-17-0-44,-6.16369104385376,4.516483306884766,35.903297424316406
12-17-0-44,-5.8020524978637695,6.164836883544922,28.72966766357422
12-17-0-44,-5.442320823669434,4.6923065185546875,36.583152770996094
12-17-0-44,-5.104333400726318,5.0,35.153114318847656
12-17-0-44,-4.760242462158203,6.25274658203125,29.808059692382812
12-17-0-44,-4.398984909057617,5.0659332275390625,36.137725830078125
12-17-0-44,-4.030097961425781,5.395603179931641,33.06666564941406
12-17-0-44,-3.6558704376220703,6.274726867675781,30.089378356933594
12-17-0-44,-3.384641647338867,3.923076629638672,39.161903381347656
12-17-0-44,-3.05580997467041,5.989009857177734,31.120880126953125
12-17-0-44,-2.677767753601074,6.230770111083984,29.573623657226562
12-17-0-44,-2.406538963317871,2.428569793701172,43.26446533203125
12-17-0-44,-2.1921491622924805,4.6923065185546875,35.106224060058594
12-17-0-44,-1.8610286712646484,6.274726867675781,31.824172973632812
12-17-0-44,-1.4574270248413086,5.615383148193359,35.879852294921875
12-17-0-44,-1.194209098815918,3.0,43.006591796875
12-17-0-45,-0.8707180023193359,5.6813201904296875,33.113555908203125
12-17-0-45,-0.4579610824584961,6.890110015869141,31.871063232421875
12-17-0-45,-0.11997413635253906,5.263736724853516,36.419044494628906
12-17-0-45,0.20580577850341797,4.340660095214844,37.26300048828125
12-17-0-45,0.6193256378173828,6.6923065185546875,29.831504821777344
12-17-0-45,0.9687576293945312,5.263736724853516,34.80146789550781
12-17-0-45,1.3155183792114258,5.615383148193359,34.00439453125
12-17-0-45,1.7019529342651367,5.417583465576172,33.95751190185547
12-17-0-45,2.03994083404541,5.967033386230469,32.31648254394531
12-17-0-45,2.4084463119506836,6.230770111083984,31.003662109375
12-17-0-45,2.762836456298828,5.417583465576172,34.23883056640625
12-17-0-45,3.039788246154785,5.703296661376953,30.628570556640625
12-17-0-45,3.405241012573242,5.967033386230469,29.315750122070312
12-17-0-45,3.7714576721191406,3.923076629638672,37.52088165283203
12-17-0-45,3.9381637573242188,2.120880126953125,42.654945373535156
12-17-0-45,4.179636001586914,4.912086486816406,33.27765655517578
12-17-0-46,4.5267791748046875,6.670330047607422,30.23003387451172
12-17-0-46,4.912832260131836,5.329669952392578,37.356773376464844
12-17-0-46,5.193599700927734,5.131866455078125,35.645423889160156
12-17-0-46,5.552947998046875,7.153846740722656,28.940658569335938
12-17-0-46,5.954261779785156,5.769229888916016,34.895240783691406
12-17-0-46,6.255245208740234,5.197803497314453,32.97289276123047
12-17-0-46,6.5424957275390625,4.780220031738281,32.78534698486328
12-17-0-46,6.915197372436523,5.109889984130859,32.22270965576172
12-17-0-46,7.216564178466797,5.285713195800781,32.082054138183594
12-17-0-46,7.5072479248046875,4.846153259277344,34.121612548828125
12-17-0-46,7.833791732788086,5.285713195800781,30.652015686035156
12-17-0-46,8.144311904907227,5.043956756591797,34.4967041015625
12-17-0-46,8.4853515625,5.219779968261719,32.855674743652344
12-17-0-46,8.824865341186523,5.923076629638672,29.97216033935547
12-17-0-46,9.120126724243164,3.2417564392089844,40.123077392578125
12-17-0-46,9.409284591674805,6.120880126953125,29.573623657226562
12-17-0-47,9.763675689697266,5.549449920654297,30.4879150390625
12-17-0-47,10.106241226196289,3.9450531005859375,38.45861053466797
12-17-0-47,10.30880355834961,3.923076629638672,38.083518981933594
12-17-0-47,10.615129470825195,5.219779968261719,33.98094940185547
12-17-0-47,11.036659240722656,6.3186798095703125,32.26959991455078
12-17-0-47,11.329252243041992,4.516483306884766,42.092308044433594
12-17-0-47,11.658082962036133,5.74725341796875,34.73113250732422
12-17-0-47,12.077325820922852,6.25274658203125,30.300369262695312
12-17-0-47,12.42103385925293,4.362636566162109,39.349449157714844
12-17-0-47,-12.260433197021484,5.461540222167969,34.75457763671875
